alg,month,res,dd,sharp,day_ret,actions,total_commission
ddpg,2,0.026737646211000055,-0.024716681486381994,2.6002379379645384,"         date  daily_return
0  2023-08-01      0.000000
1  2023-08-02      0.000137
2  2023-08-03      0.007716
3  2023-08-04     -0.008999
4  2023-08-07     -0.001867
5  2023-08-08      0.001387
6  2023-08-09      0.000508
7  2023-08-10      0.006456
8  2023-08-11      0.000598
9  2023-08-14     -0.013007
10 2023-08-15     -0.000412
11 2023-08-16     -0.009497
12 2023-08-17      0.006704
13 2023-08-18      0.009015
14 2023-08-21      0.003138
15 2023-08-22      0.011953
16 2023-08-23     -0.014051
17 2023-08-24      0.011706
18 2023-08-25      0.001837
19 2023-08-28      0.008882
20 2023-08-29     -0.000686
21 2023-08-30      0.002734
22 2023-08-31      0.002711","         date                                            actions
0  2023-08-01                        [0, 0, 0, 0, 0, 0, 0, 0, 0]
1  2023-08-02  [0.24830933, 0.24830933, 0.24830933, 0.0, 0.0,...
2  2023-08-03  [0.24811241, 0.24811241, 0.24811241, 0.0, 0.0,...
3  2023-08-04  [0.24977192, 0.24977192, 0.24977192, 0.0, 0.0,...
4  2023-08-07  [0.21306722, 0.21306722, 0.21306722, 0.0, 0.0,...
5  2023-08-08  [0.21074268, 0.21074268, 0.21074268, 0.0, 0.0,...
6  2023-08-09  [0.20933846, 0.20933846, 0.20933846, 0.0, 0.0,...
7  2023-08-10  [0.2339327, 0.2339327, 0.2339327, 0.0, 0.0, 0....
8  2023-08-11  [0.24869984, 0.24869984, 0.24869984, 0.0, 0.0,...
9  2023-08-14  [0.24975066, 0.24975066, 0.24975066, 0.0, 0.0,...
10 2023-08-15  [0.20000002, 0.20000002, 0.20000002, 0.0, 0.0,...
11 2023-08-16  [0.2, 0.2, 0.2, 0.0, 0.0, 0.19999997, 0.0, 0.2...
12 2023-08-17      [0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0]
13 2023-08-18      [0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0]
14 2023-08-21      [0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0]
15 2023-08-22      [0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0]
16 2023-08-23      [0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0]
17 2023-08-24      [0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0]
18 2023-08-25      [0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0]
19 2023-08-28      [0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0]
20 2023-08-29      [0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0]
21 2023-08-30      [0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0]
22 2023-08-31      [0.2, 0.2, 0.2, 0.0, 0.0, 0.2, 0.0, 0.2, 0.0]",0
ddpg,3,-0.015226437498999879,-0.0609292692266375,-1.1496152957193804,"         date  daily_return
0  2023-09-01      0.000000
1  2023-09-04      0.006370
2  2023-09-05      0.000408
3  2023-09-06     -0.006519
4  2023-09-07     -0.013379
5  2023-09-08     -0.009514
6  2023-09-11     -0.010079
7  2023-09-12      0.018544
8  2023-09-13     -0.010662
9  2023-09-14     -0.004104
10 2023-09-15      0.005482
11 2023-09-18     -0.007478
12 2023-09-19     -0.015866
13 2023-09-20      0.002255
14 2023-09-21     -0.010869
15 2023-09-22      0.011323
16 2023-09-25     -0.002815
17 2023-09-26      0.004302
18 2023-09-27      0.008112
19 2023-09-28      0.010787
20 2023-09-29      0.009265","         date                                        actions
0  2023-09-01                    [0, 0, 0, 0, 0, 0, 0, 0, 0]
1  2023-09-04  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
2  2023-09-05  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
3  2023-09-06  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
4  2023-09-07  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
5  2023-09-08  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
6  2023-09-11  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
7  2023-09-12  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
8  2023-09-13  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
9  2023-09-14  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
10 2023-09-15  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
11 2023-09-18  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
12 2023-09-19  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
13 2023-09-20  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
14 2023-09-21  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
15 2023-09-22  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
16 2023-09-25  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
17 2023-09-26  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
18 2023-09-27  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
19 2023-09-28  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]
20 2023-09-29  [0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.0, 0.0, 0.2]",0
ddpg,4,0.0338645765379999,-0.02061465194547344,3.27490890994682,"         date  daily_return
0  2023-10-02      0.000000
1  2023-10-03     -0.003376
2  2023-10-04     -0.003282
3  2023-10-05      0.001885
4  2023-10-06      0.005930
5  2023-10-09      0.008788
6  2023-10-10     -0.000490
7  2023-10-11     -0.008122
8  2023-10-12      0.014316
9  2023-10-13      0.012894
10 2023-10-16      0.011066
11 2023-10-17      0.000588
12 2023-10-18      0.008571
13 2023-10-19      0.003391
14 2023-10-20      0.002367
15 2023-10-23     -0.006173
16 2023-10-24     -0.005503
17 2023-10-25      0.006570
18 2023-10-26     -0.010712
19 2023-10-27      0.009680
20 2023-10-30     -0.004872
21 2023-10-31     -0.009603","         date                                            actions
0  2023-10-02                        [0, 0, 0, 0, 0, 0, 0, 0, 0]
1  2023-10-03  [0.0, 0.33333334, 0.33333334, 0.0, 0.0, 0.0, 0...
2  2023-10-04  [0.0, 0.33333328, 0.33333334, 0.0, 0.0, 0.0, 0...
3  2023-10-05  [0.0, 0.33333203, 0.33333397, 0.0, 0.0, 0.0, 0...
4  2023-10-06  [0.0, 0.3333317, 0.33333418, 0.0, 0.0, 0.0, 0....
5  2023-10-09  [0.0, 0.33333173, 0.33333412, 0.0, 0.0, 0.0, 0...
6  2023-10-10  [0.0, 0.33329192, 0.33335406, 0.0, 0.0, 0.0, 0...
7  2023-10-11  [0.0, 0.33147353, 0.3342632, 0.0, 0.0, 0.0, 0....
8  2023-10-12  [0.0, 0.3331279, 0.33343604, 0.0, 0.0, 0.0, 0....
9  2023-10-13  [0.0, 0.33222467, 0.33388764, 0.0, 0.0, 0.0, 0...
10 2023-10-16  [0.0, 0.3322324, 0.33388382, 0.0, 0.0, 0.0, 0....
11 2023-10-17  [0.0, 0.113095105, 0.44345245, 0.0, 0.0, 0.0, ...
12 2023-10-18  [0.0, 0.13253042, 0.4337348, 0.0, 0.0, 0.0, 0....
13 2023-10-19  [0.0, 0.23490329, 0.38254836, 0.0, 0.0, 0.0, 0...
14 2023-10-20  [0.0, 0.0013105064, 0.49934474, 0.0, 0.0, 0.0,...
15 2023-10-23  [0.0, 3.3825522e-06, 0.49999833, 0.0, 0.0, 0.0...
16 2023-10-24  [0.0, 4.0233155e-07, 0.50000024, 0.0, 0.0, 0.0...
17 2023-10-25  [0.0, 7.450621e-08, 0.50000274, 0.0, 0.0, 0.0,...
18 2023-10-26  [0.0, 1.4901197e-08, 0.5000012, 0.0, 0.0, 0.0,...
19 2023-10-27  [0.055104945, 0.0, 0.6675769, 0.0, 0.0, 0.0, 0...
20 2023-10-30  [0.040957347, 0.0, 0.6439496, 0.0, 0.0, 0.0, 0...
21 2023-10-31  [0.34488767, 0.0, 0.5953643, 0.0, 0.0, 0.0, 0....",0
ddpg,5,-0.02485038325600053,-0.026184992672472075,-6.39229083973265,"         date  daily_return
0  2023-11-01      0.000000
1  2023-11-02     -0.002241
2  2023-11-03     -0.000084
3  2023-11-06      0.003705
4  2023-11-07     -0.000626
5  2023-11-08     -0.002081
6  2023-11-09     -0.001423
7  2023-11-10      0.000373
8  2023-11-13      0.002186
9  2023-11-14     -0.008092
10 2023-11-15     -0.000941
11 2023-11-16     -0.007826
12 2023-11-17      0.001340
13 2023-11-20      0.000368
14 2023-11-21      0.000766
15 2023-11-22      0.001658
16 2023-11-23     -0.004232
17 2023-11-24     -0.001388
18 2023-11-27     -0.002703
19 2023-11-28     -0.001470
20 2023-11-29     -0.000366
21 2023-11-30     -0.001987","         date                                            actions
0  2023-11-01                        [0, 0, 0, 0, 0, 0, 0, 0, 0]
1  2023-11-02  [0.275924, 0.275924, 0.275924, 0.0, 0.17201038...
2  2023-11-03  [0.30980277, 0.30980277, 0.30980277, 0.0, 0.07...
3  2023-11-06  [0.3277151, 0.3277151, 0.3277151, 0.0, 0.01685...
4  2023-11-07  [0.29551125, 0.29551125, 0.29551125, 0.0, 0.11...
5  2023-11-08  [0.3007825, 0.3007825, 0.3007825, 0.0, 0.09744...
6  2023-11-09  [0.26830935, 0.26830935, 0.26830935, 0.0, 0.19...
7  2023-11-10  [0.26122513, 0.26122513, 0.26122513, 0.0, 0.21...
8  2023-11-13  [0.24837978, 0.24837978, 0.24837978, 0.0, 0.22...
9  2023-11-14  [0.20031494, 0.20031494, 0.20031494, 0.0, 0.19...
10 2023-11-15  [0.20082104, 0.20082104, 0.20082104, 0.0, 0.19...
11 2023-11-16  [0.20018691, 0.20018691, 0.20018691, 0.0, 0.19...
12 2023-11-17  [0.20616433, 0.20616433, 0.20616433, 0.0, 0.17...
13 2023-11-20  [0.20714729, 0.20714729, 0.20714729, 0.0, 0.17...
14 2023-11-21  [0.204313, 0.204313, 0.204313, 0.0, 0.18287677...
15 2023-11-22  [0.20356743, 0.20356743, 0.20356743, 0.0, 0.18...
16 2023-11-23  [0.20804398, 0.20804398, 0.20804398, 0.0, 0.16...
17 2023-11-24  [0.22086625, 0.22086625, 0.22086625, 0.0, 0.11...
18 2023-11-27  [0.22073075, 0.22073075, 0.22073075, 0.0, 0.11...
19 2023-11-28  [0.26459545, 0.26459545, 0.26459545, 0.0, 0.02...
20 2023-11-29  [0.33085468, 0.33085468, 0.33085468, 0.0, 0.00...
21 2023-11-30  [0.3332065, 0.3332065, 0.3332065, 0.0, 0.00036...",0
ddpg,6,-0.01958221633513768,-0.043835313523150884,-1.6703855243490222,"         date  daily_return
0  2023-12-01      0.000000
1  2023-12-04     -0.010911
2  2023-12-05      0.008153
3  2023-12-06     -0.020297
4  2023-12-07     -0.001479
5  2023-12-08      0.000505
6  2023-12-11     -0.014138
7  2023-12-12     -0.000740
8  2023-12-13      0.006570
9  2023-12-14     -0.011990
10 2023-12-15      0.020390
11 2023-12-18      0.005603
12 2023-12-19      0.000961
13 2023-12-20      0.000386
14 2023-12-21     -0.005525
15 2023-12-22      0.005240
16 2023-12-25     -0.000357
17 2023-12-26      0.001000
18 2023-12-27     -0.001656
19 2023-12-28     -0.001400
20 2023-12-29      0.000660","         date                                        actions
0  2023-12-01                    [0, 0, 0, 0, 0, 0, 0, 0, 0]
1  2023-12-04  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
2  2023-12-05  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
3  2023-12-06  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
4  2023-12-07  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
5  2023-12-08  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
6  2023-12-11  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
7  2023-12-12  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
8  2023-12-13  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
9  2023-12-14  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
10 2023-12-15  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
11 2023-12-18  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
12 2023-12-19  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
13 2023-12-20  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
14 2023-12-21  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
15 2023-12-22  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
16 2023-12-25  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
17 2023-12-26  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
18 2023-12-27  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
19 2023-12-28  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]
20 2023-12-29  [0.0, 0.0, 0.0, 0.2, 0.2, 0.0, 0.2, 0.2, 0.2]",0
ddpg,7,0.00760703061000001,-0.0069257247064599655,2.8795337375014163,"         date  daily_return
0  2024-01-03      0.000000
1  2024-01-04     -0.002098
2  2024-01-05      0.001968
3  2024-01-08      0.001400
4  2024-01-09      0.003800
5  2024-01-10      0.001673
6  2024-01-11     -0.004157
7  2024-01-12      0.003517
8  2024-01-15     -0.001056
9  2024-01-16     -0.001898
10 2024-01-17     -0.000945
11 2024-01-18     -0.000521
12 2024-01-19     -0.001870
13 2024-01-22      0.001521
14 2024-01-23      0.001569
15 2024-01-24      0.000565
16 2024-01-25     -0.000806
17 2024-01-26      0.001135
18 2024-01-29      0.002561
19 2024-01-30     -0.000345
20 2024-01-31      0.001605","         date                                            actions
0  2024-01-03                        [0, 0, 0, 0, 0, 0, 0, 0, 0]
1  2024-01-04  [0.33319458, 0.0004044577, 0.0, 0.0, 0.3331945...
2  2024-01-05  [0.34112418, 3.3142114e-06, 0.0, 0.0, 0.341124...
3  2024-01-08  [0.3603236, 2.2550809e-07, 0.0, 0.0, 0.3603236...
4  2024-01-09  [0.34230664, 2.0403066e-08, 0.0, 0.0, 0.342306...
5  2024-01-10  [0.4560594, 0.0, 0.0, 1.3591629e-08, 0.4560594...
6  2024-01-11  [0.44056574, 0.0, 0.0, 0.0, 0.44056574, 0.0, 0...
7  2024-01-12  [0.29458877, 0.0, 0.0, 0.0, 0.29458877, 0.0, 0...
8  2024-01-15  [0.29255605, 0.0, 0.0, 0.0, 0.29255605, 0.0, 0...
9  2024-01-16  [0.2827993, 0.0, 0.0, 0.0, 0.2827993, 0.0, 0.2...
10 2024-01-17  [0.28466257, 0.0, 0.0, 0.0, 0.28466257, 0.0, 0...
11 2024-01-18  [0.3020844, 0.0, 0.0, 0.0, 0.3020844, 0.0, 0.2...
12 2024-01-19  [0.27686915, 0.0, 0.0, 0.0, 0.27686915, 0.0, 0...
13 2024-01-22  [0.32639092, 0.0, 0.0, 0.0, 0.32639092, 0.0, 0...
14 2024-01-23  [0.30573314, 0.0, 0.0, 0.0, 0.30573314, 0.0, 0...
15 2024-01-24  [0.3428023, 0.0, 0.0, 0.0, 0.3428023, 0.0, 0.1...
16 2024-01-25  [0.38532788, 0.0, 0.0, 3.4451e-08, 0.38532788,...
17 2024-01-26  [0.44319907, 0.0, 0.0, 3.5662578e-07, 0.443199...
18 2024-01-29  [0.47696242, 0.0, 0.0, 4.5628826e-06, 0.476962...
19 2024-01-30  [0.44678748, 0.0, 0.0, 1.0519091e-06, 0.446787...
20 2024-01-31  [0.42640278, 0.0, 0.0, 4.828961e-07, 0.4264027...",0
ddpg,8,-0.01270974427575422,-0.02777901968924695,-2.3249959716096966,"         date  daily_return
0  2024-02-01      0.000000
1  2024-02-02     -0.003325
2  2024-02-05     -0.000704
3  2024-02-06     -0.001695
4  2024-02-07     -0.002815
5  2024-02-08     -0.006710
6  2024-02-09      0.004177
7  2024-02-12     -0.001338
8  2024-02-13      0.003406
9  2024-02-14     -0.000968
10 2024-02-15      0.000670
11 2024-02-16     -0.005871
12 2024-02-19     -0.000725
13 2024-02-20     -0.010065
14 2024-02-21     -0.002089
15 2024-02-22      0.001489
16 2024-02-26      0.007433
17 2024-02-27      0.000911
18 2024-02-28     -0.001984
19 2024-02-29      0.007590","         date                                            actions
0  2024-02-01                        [0, 0, 0, 0, 0, 0, 0, 0, 0]
1  2024-02-02  [0.20006888, 0.0, 0.20006886, 0.19954386, 0.20...
2  2024-02-05  [0.2000146, 0.0, 0.20001398, 0.19992475, 0.200...
3  2024-02-06  [0.20009877, 0.0, 0.20009722, 0.19959877, 0.20...
4  2024-02-07  [0.2001889, 0.0, 0.20018837, 0.19923216, 0.200...
5  2024-02-08  [0.20025574, 0.0, 0.20025532, 0.19896805, 0.20...
6  2024-02-09  [0.20046316, 0.0, 0.20046307, 0.19809654, 0.20...
7  2024-02-12  [0.20018645, 0.0, 0.20018616, 0.19923678, 0.20...
8  2024-02-13  [0.20019802, 0.0, 0.20019783, 0.19918892, 0.20...
9  2024-02-14  [0.2003611, 0.0, 0.20036098, 0.19852535, 0.200...
10 2024-02-15  [0.200523, 0.0, 0.20052297, 0.19779511, 0.2005...
11 2024-02-16  [0.20074138, 0.0, 0.20074135, 0.19691846, 0.20...
12 2024-02-19  [0.20103803, 0.0, 0.20103803, 0.19519597, 0.20...
13 2024-02-20  [0.20055081, 0.0, 0.2005508, 0.1969299, 0.2005...
14 2024-02-21  [0.19641629, 0.0, 0.19641629, 0.19213077, 0.19...
15 2024-02-22  [0.19498922, 0.0, 0.19498922, 0.19440316, 0.19...
16 2024-02-26  [0.19658946, 0.0, 0.19658946, 0.19607791, 0.19...
17 2024-02-27  [0.19601151, 0.0, 0.19601151, 0.19161516, 0.19...
18 2024-02-28  [0.19710673, 0.0, 0.19710673, 0.1584273, 0.197...
19 2024-02-29  [0.19719432, 5.876849e-09, 0.19719432, 0.17688...",0
td3,0,0.050837275384233216,-0.0185548680876669,5.587265501772455,"         date  daily_return
0  2023-06-01      0.000000
1  2023-06-02      0.008522
2  2023-06-05     -0.007539
3  2023-06-06      0.006921
4  2023-06-07     -0.001209
5  2023-06-08     -0.000165
6  2023-06-09      0.001434
7  2023-06-13      0.015070
8  2023-06-14      0.000346
9  2023-06-15      0.005639
10 2023-06-16      0.000947
11 2023-06-19      0.008196
12 2023-06-20     -0.002581
13 2023-06-21      0.003084
14 2023-06-22     -0.005364
15 2023-06-23     -0.013262
16 2023-06-26      0.006915
17 2023-06-27      0.013948
18 2023-06-28     -0.000458
19 2023-06-29      0.008036
20 2023-06-30      0.001626","         date                                            actions
0  2023-06-01                        [0, 0, 0, 0, 0, 0, 0, 0, 0]
1  2023-06-02  [2.4794179e-05, 0.0, 0.26924098, 0.12403101, 0...
2  2023-06-05  [9.695118e-05, 0.0, 0.21997038, 0.2085726, 0.1...
3  2023-06-06  [4.8744096e-06, 0.0, 0.2559594, 0.13871984, 0....
4  2023-06-07  [8.879886e-06, 0.0, 0.23760727, 0.18242355, 0....
5  2023-06-08  [3.08613e-06, 0.0, 0.23696417, 0.1742931, 0.05...
6  2023-06-09  [2.2137426e-06, 0.0, 0.25614095, 0.11633131, 0...
7  2023-06-13  [7.127337e-06, 0.0, 0.22350818, 0.18530394, 0....
8  2023-06-14  [5.5820692e-05, 0.0, 0.21052395, 0.19407496, 0...
9  2023-06-15  [4.6752495e-05, 0.0, 0.21011966, 0.1915144, 0....
10 2023-06-16  [9.906289e-05, 0.0, 0.20870213, 0.19244148, 0....
11 2023-06-19  [6.218048e-05, 0.0, 0.21571863, 0.1530408, 0.1...
12 2023-06-20  [0.00018542347, 0.0, 0.21197845, 0.16320539, 0...
13 2023-06-21  [7.380499e-05, 0.0, 0.21523419, 0.14685939, 0....
14 2023-06-22  [5.138059e-05, 0.0, 0.21928854, 0.12947632, 0....
15 2023-06-23  [5.631259e-06, 0.0, 0.24635424, 0.03021221, 0....
16 2023-06-26  [3.9788023e-07, 0.0, 0.31048012, 5.852541e-05,...
17 2023-06-27  [1.520086e-07, 0.0, 0.30003306, 0.001312791, 0...
18 2023-06-28  [1.2037442e-07, 0.0, 0.23759384, 0.013170902, ...
19 2023-06-29  [0.00013155646, 0.0, 0.26064608, 9.709823e-07,...
20 2023-06-30  [1.3245737e-05, 0.0, 0.24514793, 1.954349e-05,...",0
td3,1,0.10131400521499967,-0.01630349595842782,11.326172596877107,"         date  daily_return
0  2023-07-03      0.000000
1  2023-07-04      0.001808
2  2023-07-05      0.008947
3  2023-07-06      0.008623
4  2023-07-07      0.010488
5  2023-07-10      0.002575
6  2023-07-11      0.004099
7  2023-07-12      0.013430
8  2023-07-13     -0.005818
9  2023-07-14      0.006933
10 2023-07-17      0.004021
11 2023-07-18      0.012941
12 2023-07-19     -0.008045
13 2023-07-20     -0.008326
14 2023-07-21      0.013190
15 2023-07-24     -0.000187
16 2023-07-25      0.004150
17 2023-07-26      0.005744
18 2023-07-27      0.003509
19 2023-07-28      0.008871
20 2023-07-31      0.010191","         date                                            actions
0  2023-07-03                        [0, 0, 0, 0, 0, 0, 0, 0, 0]
1  2023-07-04  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
2  2023-07-05  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
3  2023-07-06  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
4  2023-07-07  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
5  2023-07-10  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
6  2023-07-11  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
7  2023-07-12  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
8  2023-07-13  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
9  2023-07-14  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
10 2023-07-17  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
11 2023-07-18  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
12 2023-07-19  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
13 2023-07-20  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
14 2023-07-21  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
15 2023-07-24  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
16 2023-07-25  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
17 2023-07-26  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
18 2023-07-27  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
19 2023-07-28  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...
20 2023-07-31  [0.0, 0.33333334, 0.0, 0.0, 0.0, 0.33333334, 0...",0
td3,2,0.041976775349999995,-0.015612773158211336,4.696442904715724,"         date  daily_return
0  2023-08-01      0.000000
1  2023-08-02      0.007256
2  2023-08-03      0.012470
3  2023-08-04     -0.006820
4  2023-08-07      0.004261
5  2023-08-08      0.000238
6  2023-08-09     -0.000537
7  2023-08-10      0.012468
8  2023-08-11      0.005028
9  2023-08-14     -0.008785
10 2023-08-15     -0.000692
11 2023-08-16     -0.006201
12 2023-08-17      0.002260
13 2023-08-18      0.009811
14 2023-08-21      0.005497
15 2023-08-22      0.004062
16 2023-08-23     -0.010098
17 2023-08-24      0.008364
18 2023-08-25      0.000479
19 2023-08-28      0.001673
20 2023-08-29      0.000228
21 2023-08-30      0.001485
22 2023-08-31     -0.000879","         date                                            actions
0  2023-08-01                        [0, 0, 0, 0, 0, 0, 0, 0, 0]
1  2023-08-02      [0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]
2  2023-08-03      [0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]
3  2023-08-04      [0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]
4  2023-08-07      [0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]
5  2023-08-08      [0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]
6  2023-08-09      [0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]
7  2023-08-10      [0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]
8  2023-08-11      [0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]
9  2023-08-14      [0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]
10 2023-08-15  [0.5000001, 0.0, 0.0, 0.0, 0.0, 0.49999988, 0....
11 2023-08-16  [0.50000006, 0.0, 0.0, 0.0, 0.0, 0.49999997, 0...
12 2023-08-17  [0.50000054, 0.0, 0.0, 0.0, 0.0, 0.4999995, 0....
13 2023-08-18  [0.50000006, 0.0, 0.0, 0.0, 0.0, 0.49999997, 0...
14 2023-08-21  [0.50000006, 0.0, 0.0, 0.0, 0.0, 0.4999999, 0....
15 2023-08-22  [0.5000001, 0.0, 0.0, 0.0, 0.0, 0.4999999, 0.0...
16 2023-08-23  [0.50000006, 0.0, 0.0, 0.0, 0.0, 0.49999997, 0...
17 2023-08-24  [0.5000021, 0.0, 0.0, 0.0, 0.0, 0.49999794, 0....
18 2023-08-25  [0.5000003, 0.0, 0.0, 0.0, 0.0, 0.49999973, 0....
19 2023-08-28  [0.50000155, 0.0, 0.0, 0.0, 0.0, 0.49999848, 0...
20 2023-08-29  [0.50000435, 0.0, 0.0, 0.0, 0.0, 0.49999565, 0...
21 2023-08-30  [0.50000274, 0.0, 0.0, 0.0, 0.0, 0.4999973, 0....
22 2023-08-31  [0.5000017, 0.0, 0.0, 0.0, 0.0, 0.4999983, 0.0...",0
